PartitionKey,RowKey,CreatedOn,Platform,RewardId,Carrier,DeviceCarrier
"20220412_14_46","43ff6a98-d84d-4c8f-bc00-29adafb55df8","2022-04-12T14:47:16.9130221Z","android","3865","T-Mobile","t-mobile"
"20220412_14_46","c765c05c-8e65-4bd2-90bc-7682c3156546","2022-04-12T14:47:16.879411Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","0bcd98fc-4bb5-43fe-9c0f-e1e78d6c4ea9","2022-04-12T14:47:16.9558778Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","fcc9b926-7256-4f00-9e51-16691701678d","2022-04-12T14:47:17.0547893Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","1039fcc2-7a27-4fa2-9736-13f139360397","2022-04-12T14:47:17.1458181Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","f56a29d1-84a9-4e52-b493-c9f05ea5fe56","2022-04-12T14:47:17.596704Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","d6c723a7-7176-4ce0-903e-2196931523b1","2022-04-12T14:47:17.7846817Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","2fe32319-d1ce-4531-a4ff-f53ce79b39a9","2022-04-12T14:47:17.7273216Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","0f15d0be-153c-433c-a7a4-40d914935cc3","2022-04-12T14:47:18.3856946Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","1d010677-3297-46e0-b07a-f260c8e37efc","2022-04-12T14:47:18.4222258Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","1f432b78-b448-4a08-bc97-3e0ad3d294b3","2022-04-12T14:47:18.461393Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","66073aa4-dd08-487b-bccd-00c1271443a0","2022-04-12T14:47:18.4989645Z","ios","3871","XP","t-mobile"
"20220412_14_46","199b5313-a315-4128-a7c3-aa43b741fb0f","2022-04-12T14:47:18.5290969Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","78522935-2b4f-443a-bcfb-3bedf1df6863","2022-04-12T14:47:18.6712476Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","97b81050-aec0-4251-a2de-53f164d0046d","2022-04-12T14:47:18.6315661Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","2b4546ac-33e3-45cc-9e83-a4be7648eaec","2022-04-12T14:47:18.6130257Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","b2127c23-fb0a-435f-8621-0256d047ae70","2022-04-12T14:47:18.7210647Z","ios","3870","XP","t-mobile"
"20220412_14_46","3337a41f-b18d-492e-a55c-7461250a01a6","2022-04-12T14:47:18.715299Z","android","3869","XP","t-mobile"
"20220412_14_46","eff1f29b-de63-4a54-920e-7ccbed2947be","2022-04-12T14:47:18.7264569Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","5b7e8e4c-ea9c-41c8-9c0b-01dbddf04cef","2022-04-12T14:47:19.0698039Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","5afda74e-f287-4d35-946b-6108b43c6371","2022-04-12T14:47:19.549846Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","97a1bd09-3980-4f5e-9548-1026db06ac63","2022-04-12T14:47:19.5915408Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","fb6cb16a-b52a-4b2f-b23a-28d1865ef754","2022-04-12T14:47:19.6470675Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","3711d907-1e1a-4d13-b280-b5a5eb9f50ab","2022-04-12T14:47:19.6898557Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","715e5fd5-6891-43c9-9a24-528c70ecbf8a","2022-04-12T14:47:19.8377643Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","729fae16-aa32-4546-9cb5-dae68ae4aaa7","2022-04-12T14:47:19.9604001Z","android","3868","XP","t-mobile"
"20220412_14_46","22874618-0128-41af-9b44-511a3c999b0e","2022-04-12T14:47:20.0445889Z","ios","3865","T-Mobile","t-mobile"
"20220412_14_46","5c0cadc2-3b45-4f49-a2c2-d670e2ab20b2","2022-04-12T14:47:20.0346013Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","f27e0144-ddfb-4742-bd5e-8bd256958ef6","2022-04-12T14:47:20.1221481Z","ios","3869","T-Mobile","unknown"
"20220412_14_46","3937ae63-6387-4b51-b7f0-f31012267262","2022-04-12T14:47:20.2367419Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","d4532947-d5f8-41b8-bc66-3741a9160ebc","2022-04-12T14:47:20.2890095Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","85b6c9fd-af34-4f15-a9fa-129c059319b7","2022-04-12T14:47:20.3844519Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","388a7bcb-d2f0-4c7c-bb31-991600092bbd","2022-04-12T14:47:20.5387121Z","ios","3870","XP","t-mobile"
"20220412_14_46","595ac871-2a9d-4495-af77-d443f8a1b9fb","2022-04-12T14:47:20.373303Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","4cb2ef50-63d6-4de8-8cca-d3f00efe6a8a","2022-04-12T14:47:20.7651699Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","d74f4c41-bafe-446b-8a4a-deddc5c90072","2022-04-12T14:47:21.0615536Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","04ab449e-e221-4e44-a21b-7696f14007c6","2022-04-12T14:47:21.0367223Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","92a4eaa8-0491-4c87-b028-74849d8405b0","2022-04-12T14:47:21.2604707Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","29eb99c2-dcd8-4264-b279-9de30af337a9","2022-04-12T14:47:21.3464151Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","95017c05-83c0-4366-b24b-d0c2ec2879b2","2022-04-12T14:47:21.3700644Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","a54e611c-51f1-4a33-bf65-2fbc4c113c06","2022-04-12T14:47:21.3751189Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","726431ea-8648-4a5e-a371-95bd0ee9d745","2022-04-12T14:47:21.4033812Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","7a354544-7efd-40e9-b61f-9ea0225c3836","2022-04-12T14:47:21.5035964Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","1f15d321-e57e-41b2-bac4-919e0d83b30b","2022-04-12T14:47:21.5020452Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","3449fbf0-033c-48e4-891f-5e0823f15ac7","2022-04-12T14:47:22.4516071Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","244a0f36-1169-44d9-8c13-99be2d1887a6","2022-04-12T14:47:22.6244221Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","f1ba0d52-284b-42b3-b375-f865197ee762","2022-04-12T14:47:22.711559Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","c0d9bb82-0725-42ff-8cfa-00212f436086","2022-04-12T14:47:22.7088486Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","edd8d3c9-e4b1-447d-b70f-973ce7e9e4c8","2022-04-12T14:47:22.7888724Z","android","3869","XP","t-mobile"
"20220412_14_46","ffdbcee0-b4f2-4b8d-ba32-b3bbdf3d4b48","2022-04-12T14:47:22.903921Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","a251b8dd-f99f-445e-a9c0-539f8dc07476","2022-04-12T14:47:23.5560899Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","067dc7ba-8fb9-4b82-b1cc-ca03eedcc3ca","2022-04-12T14:47:23.620675Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_46","62afa130-174a-4def-84b3-f7fea3453a9f","2022-04-12T14:47:23.448819Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","159c857b-50a2-4ba6-91bb-fd3695c68989","2022-04-12T14:47:23.7405864Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","86e92f2f-537e-40d2-9ce3-7d1d6c88f00a","2022-04-12T14:47:23.7794605Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","9f0fea03-644c-48a8-8d10-619fff3e9a8d","2022-04-12T14:47:24.1156622Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","e5114fba-9f6c-4138-9c3e-3bbdb67078a0","2022-04-12T14:47:24.3367354Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","6b8aced6-09a5-4e69-b4a1-f2eb1050c902","2022-04-12T14:47:24.4817853Z","android","3868","T-Mobile","unknown"
"20220412_14_46","bcd635f0-4cc3-48d6-9ba2-cbdbf89c5403","2022-04-12T14:47:24.5535409Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","2ceb9837-5b98-44f4-9c91-be5bf3e28157","2022-04-12T14:47:24.70429Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","feb6a91e-2b0d-4e66-a068-98205445aefd","2022-04-12T14:47:24.7887222Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","fd7f137b-82cf-4ecf-912d-e65f6e796186","2022-04-12T14:47:24.9434365Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","040c4aa5-7bab-42cb-be75-ce9fac6140ac","2022-04-12T14:47:25.4051129Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","aa1dff7e-0a5a-42e0-8c54-23e602b810c4","2022-04-12T14:47:25.4592611Z","ios","3866","T-Mobile","t-mobile"
"20220412_14_46","b2558d4c-6521-4325-b31f-ae359d50b8e9","2022-04-12T14:47:25.429335Z","ios","3868","XP","t-mobile"
"20220412_14_46","1e06854e-8f56-401e-8dd7-59ee0918191f","2022-04-12T14:47:25.457998Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","a1cb322f-4337-4838-a8e0-996af3355a9b","2022-04-12T14:47:25.5152262Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","13f24f36-cbbe-422d-ade9-89abe4e03e54","2022-04-12T14:47:25.6116603Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","a3a70a55-e065-4375-a2a2-ec142ba68a6f","2022-04-12T14:47:25.6154096Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","17a1f796-06e2-49ef-85f3-fa54169ca552","2022-04-12T14:47:25.5678631Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","49cd4b52-3624-4aa5-8c12-8e160228927d","2022-04-12T14:47:25.7368019Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","7c74d9e9-4770-4a1b-be26-ba59c94025e3","2022-04-12T14:47:25.7556648Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","adca3d77-673b-427c-ba00-477659f881fe","2022-04-12T14:47:26.1525908Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","22353560-5598-4b17-b690-5307f60fb54f","2022-04-12T14:47:26.2857929Z","ios","3870","Sprint","sprint"
"20220412_14_46","045e6154-7157-489e-941e-1906153d7d2d","2022-04-12T14:47:26.2184169Z","android","3868","Metro","Metro"
"20220412_14_46","d7822710-f95c-4d97-800d-2c55da4ba28d","2022-04-12T14:47:26.3138937Z","android","3871","T-Mobile","t-mobile"
"20220412_14_46","729db709-ce8c-4c54-a828-0fd9e211c0e0","2022-04-12T14:47:26.3421754Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","fc310cbc-37c7-4097-ab04-2c3933c21009","2022-04-12T14:47:26.4868558Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","324ddb33-52e8-4253-86f0-fe7ddece86f8","2022-04-12T14:47:26.437069Z","ios","3868","XP","t-mobile"
"20220412_14_46","481b23fc-966c-4054-908f-6fe62b818e82","2022-04-12T14:47:26.8201564Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","33d21aa8-dc28-47e3-876e-d8b135d83e98","2022-04-12T14:47:26.872876Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","70556b87-d0ac-468b-bd7f-a0878da73df2","2022-04-12T14:47:26.9929552Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","e9926bc4-3c95-46df-b6fc-79679c3dedbc","2022-04-12T14:47:26.8590583Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","105c8910-5164-4421-878a-08a3eef297e6","2022-04-12T14:47:26.9863194Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","fcd24cde-858c-4918-8c8d-9b1428e37ca3","2022-04-12T14:47:26.9128116Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","a572d513-730e-40eb-92b3-f9ba61d49a6a","2022-04-12T14:47:27.7174737Z","android","3868","XP","t-mobile"
"20220412_14_46","93ac3ef9-2b10-4d58-8628-404c39654ae1","2022-04-12T14:47:27.780035Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","948f5d01-0c67-40f4-86ac-2cb96fca61d0","2022-04-12T14:47:27.8681279Z","ios","3870","XP","t-mobile"
"20220412_14_46","9dea0ea2-50de-408d-bdf1-3d704c7a77cf","2022-04-12T14:47:27.964277Z","ios","3872","XP","t-mobile"
"20220412_14_46","9340478c-3b3c-4f04-bf29-7b1851f9ddc1","2022-04-12T14:47:28.025462Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","ab4a84aa-978c-400c-802b-2e329f56da43","2022-04-12T14:47:28.190307Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","ee5767df-993f-42f0-9aaf-2240010fa23e","2022-04-12T14:47:28.7760981Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","50af8bcf-724f-41d4-bc8a-fe9449620493","2022-04-12T14:47:28.6138286Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","7bf8125c-36d7-40a4-93f6-f93d053e57b5","2022-04-12T14:47:28.6491221Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","45c5bfec-c272-48c6-96fe-78fbb3c6db46","2022-04-12T14:47:29.2671182Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","ee389270-57b4-4f20-8cac-0dc4b381ee9f","2022-04-12T14:47:29.2539884Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_46","fad2527b-eab7-4520-a74e-f56a512f6cc3","2022-04-12T14:47:29.317878Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","f16ac937-32f5-4ee2-825b-a6396e232324","2022-04-12T14:47:29.3654213Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","bda4bd24-1d6c-451e-94c0-07125c7d6eae","2022-04-12T14:47:29.2109465Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","740467b6-6d8a-4d97-bbb7-3efd98538010","2022-04-12T14:47:29.2051719Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","6960b15a-8f2d-4de6-a6f6-791c8470ea6f","2022-04-12T14:47:29.3157392Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","e81f2cbc-94c1-41b5-bd54-e11e59d22634","2022-04-12T14:47:29.5550173Z","ios","3868","XP","t-mobile"
"20220412_14_46","4b3e30fc-b008-4336-85cc-697966c3333e","2022-04-12T14:47:29.4171158Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","13f7c9be-6b9f-4b9d-8754-d261c28477d8","2022-04-12T14:47:30.2025596Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","fc2c7563-2013-4ea7-8bb4-dde651acabf2","2022-04-12T14:47:30.2617042Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","42324199-8b27-4a3b-bb1f-40724c609a7c","2022-04-12T14:47:30.347548Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","c070be97-1f41-4866-a33a-c258c4cda777","2022-04-12T14:47:30.2082384Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","1d4fa7cd-d83f-41e8-a1bd-913d7a0a3d44","2022-04-12T14:47:30.0268319Z","ios","3868","XP","t-mobile"
"20220412_14_46","e6733336-37c1-4603-b588-03afbe1b925d","2022-04-12T14:47:30.4644144Z","ios","3868","T-Mobile","verizon"
"20220412_14_46","6cab1283-409a-4042-81d5-e227bf8aed73","2022-04-12T14:47:29.9785781Z","android","3868","XP","t-mobile"
"20220412_14_46","fc5c1656-f1dd-4869-9207-d03852ab0d1f","2022-04-12T14:47:30.5111159Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","9e008b9d-505f-466b-887a-29f98405c646","2022-04-12T14:47:30.6136179Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","16ec8a7e-b034-4770-87b9-fbad529edd51","2022-04-12T14:47:30.6205903Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","e8defa07-684c-41fb-8123-e6083e514156","2022-04-12T14:47:30.0291911Z","ios","3868","XP","t-mobile"
"20220412_14_46","03fe9b19-9932-4ce4-98ea-5840aa638ccd","2022-04-12T14:47:30.691265Z","android","3866","XP","t-mobile"
"20220412_14_46","c177c0ef-8514-44da-a1e3-3880769a26a9","2022-04-12T14:47:30.5913818Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","8cff6eee-7537-41c3-a38e-8eb70c0ec056","2022-04-12T14:47:30.8192284Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","9cf6a8b2-8492-43f7-beca-36ecb75d2aa5","2022-04-12T14:47:30.7870765Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","36bcb40f-8469-4503-a109-e51bd73e2ec2","2022-04-12T14:47:31.000501Z","ios","3671","T-Mobile","t-mobile"
"20220412_14_46","578914ee-a60a-41ff-8709-36bbf8b5869e","2022-04-12T14:47:31.0834749Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","7bbf42c1-07ca-4231-9988-215dc9eb1396","2022-04-12T14:47:31.319445Z","ios","3870","Metro","Metro"
"20220412_14_46","f3317e9f-8820-4def-85c6-0da05f19da84","2022-04-12T14:47:31.4594875Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","af64f9df-8377-493a-aac3-2b8534abcd02","2022-04-12T14:47:31.7913019Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","a6f3ef0c-0ba7-46b0-9361-7a78c4100aeb","2022-04-12T14:47:31.8010501Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","b4b78f2c-ad6a-4d97-9ba8-b055decef50a","2022-04-12T14:47:31.6776526Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","5d7cd79c-426d-4722-ab79-3cf1a7a0bed5","2022-04-12T14:47:32.0561249Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","3f913037-ed16-4750-9ce2-7f278e114a08","2022-04-12T14:47:32.1565652Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","9212638e-e08c-46ea-a861-1b86236223e6","2022-04-12T14:47:32.1734738Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","f0df1471-fd53-4831-ad1f-9c5012379d1e","2022-04-12T14:47:32.7288375Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","bf2be1fc-d12b-4620-a924-06a442471d6f","2022-04-12T14:47:33.1710561Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","e39f8cc1-c7db-48f0-a667-b86530ef5800","2022-04-12T14:47:33.3129686Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","632522c7-46f7-4f83-acb2-93e235aa1392","2022-04-12T14:47:33.3551338Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","cef62657-9ac2-49a1-9210-bf01fb630df1","2022-04-12T14:47:33.6155299Z","ios","3868","XP","t-mobile"
"20220412_14_46","3ff09610-0657-41ea-b09f-3951da0928c9","2022-04-12T14:47:33.7961189Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","750cfba2-3f9b-4a01-bb54-71465351bd32","2022-04-12T14:47:33.7553238Z","ios","3868","XP","t-mobile"
"20220412_14_46","2ba9b95e-2c8c-4362-8477-99009858026b","2022-04-12T14:47:34.2833736Z","android","3868","T-Mobile","unknown"
"20220412_14_46","40112378-c02a-48df-beb0-946a476f3b78","2022-04-12T14:47:34.4880166Z","android","3869","XP","t-mobile"
"20220412_14_46","7becdb92-3dd8-486a-b342-1a00716c8a3f","2022-04-12T14:47:34.482205Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","82068d47-5c21-4023-acbc-f63d3af94944","2022-04-12T14:47:34.5415558Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","d6857b89-af31-4f39-9dac-fbed0506d914","2022-04-12T14:47:34.7514837Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","b2eb050b-8839-45f0-af5e-8ddd587da06f","2022-04-12T14:47:34.8883317Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","d79763aa-b742-4a61-a603-2fa0d31f5c55","2022-04-12T14:47:34.8738253Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","b4e39e3c-e7f2-4464-a11e-0d27b1c43d3c","2022-04-12T14:47:35.5101673Z","ios","3869","XP","t-mobile"
"20220412_14_46","b1a18368-8684-4510-8cbe-13d1ef2432c7","2022-04-12T14:47:35.5528424Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","de455b02-291c-41e4-a04f-97ef94b30b0a","2022-04-12T14:47:35.5707299Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","dd2d4acd-5deb-4e1e-994e-24d8ca4dcf88","2022-04-12T14:47:35.7077493Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","9b0fb189-e2e1-4a45-b6c7-d364de5d6d6a","2022-04-12T14:47:35.2464963Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","e6d0b2cb-2593-42cd-9472-5eb7700364f4","2022-04-12T14:47:35.6850884Z","android","3865","T-Mobile","t-mobile"
"20220412_14_46","15140c5d-f911-4337-9d24-0eb7d587300f","2022-04-12T14:47:35.7870573Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","3a69af5b-af4a-40e3-9b5a-dc57f9959be9","2022-04-12T14:47:35.6310857Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","380302d7-eb63-45fe-82ec-f34fee8a6c8e","2022-04-12T14:47:36.0644744Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","36d31176-4bdc-486b-880b-ed3672ef7b45","2022-04-12T14:47:36.1614322Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","196c37d2-8b2f-4551-b0e1-9936ab0fa9b9","2022-04-12T14:47:36.2875769Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","c5bb9bdc-38c5-4599-9cf4-4ff29f0bd254","2022-04-12T14:47:36.3072323Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","4b258899-2c32-49ca-85e2-7c31ed700bb4","2022-04-12T14:47:36.4143192Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","69b55a63-9fe5-4ddc-bf46-03830b93cbcd","2022-04-12T14:47:36.3520189Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","738f54b4-c0ef-4d99-b0ad-0b1de43a4239","2022-04-12T14:47:36.1686226Z","ios","3868","XP","t-mobile"
"20220412_14_46","837e19a9-7595-44c6-a7eb-2af1c8f1f507","2022-04-12T14:47:36.7515811Z","android","3865","XP","t-mobile"
"20220412_14_46","8a3f2a6e-b687-4985-928f-58686816c9be","2022-04-12T14:47:36.3098365Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","a95f1757-3010-4f37-b31d-8385844c8b4a","2022-04-12T14:47:36.6626605Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","5ccdf813-4064-4936-95fb-d743eeb47a98","2022-04-12T14:47:36.7022598Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","e799c43e-afa0-4f40-bbdc-4e5d5b3fc214","2022-04-12T14:47:36.2847034Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","67f3ebda-5ba1-4186-b25d-fb9e787a98cf","2022-04-12T14:47:36.7575191Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","6057d479-d7cb-4964-a780-1def5e6548ca","2022-04-12T14:47:37.3015376Z","android","3872","T-Mobile","t-mobile"
"20220412_14_46","6a7babe5-01e0-4a24-afea-225c20631b2e","2022-04-12T14:47:37.2725563Z","android","3869","XP","t-mobile"
"20220412_14_46","9dc658aa-7f75-4093-8660-13486dd1fd20","2022-04-12T14:47:37.3767497Z","ios","3870","XP","t-mobile"
"20220412_14_46","eaebafc0-7a28-4dc0-8e7e-8409cfbb21f1","2022-04-12T14:47:37.3411373Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","77d62056-76b1-4f6d-a187-06a6f5e320c9","2022-04-12T14:47:37.4939829Z","ios","3869","Sprint","sprint"
"20220412_14_46","9e094aca-32c9-48ad-b78f-34eb32b128d2","2022-04-12T14:47:37.4784706Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","54133e9d-e8de-4b31-ad35-86ee3a0b29f9","2022-04-12T14:47:37.5121945Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","9b4dd95b-e155-4b62-a754-8135948f37b5","2022-04-12T14:47:37.5798205Z","android","3871","Metro","Metro"
"20220412_14_46","94535fda-2650-47c3-957e-dc099186ed55","2022-04-12T14:47:37.761957Z","ios","3868","XP","t-mobile"
"20220412_14_46","8deebbf2-5e29-4863-9e65-17d2a64d2bc6","2022-04-12T14:47:38.5384477Z","ios","3868","XP","t-mobile"
"20220412_14_46","719e0c79-3fd4-4cc2-bdbd-70cda0a23633","2022-04-12T14:47:38.7420476Z","ios","3865","T-Mobile","t-mobile"
"20220412_14_46","8ad7426c-1c1a-4482-a825-d8da2e42ca38","2022-04-12T14:47:38.7137234Z","ios","3869","XP","t-mobile"
"20220412_14_46","3bd4da8f-061b-412b-899d-9faf0376b7e9","2022-04-12T14:47:38.7652412Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_46","9d2f16ef-0ee5-43e6-bac7-dba543ccdaee","2022-04-12T14:47:38.6928061Z","ios","3868","XP","t-mobile"
"20220412_14_46","40903c22-69c9-4ba4-a634-7621b28d53cf","2022-04-12T14:47:38.8063496Z","android","3869","T-Mobile","t-mobile"
"20220412_14_46","7878b6f9-1daf-4370-a21d-3a8f29112deb","2022-04-12T14:47:38.910671Z","ios","3865","T-Mobile","t-mobile"
"20220412_14_46","b0ae4f42-623b-43b1-855e-59f920d43835","2022-04-12T14:47:38.9456103Z","ios","3868","Metro","Metro"
"20220412_14_46","ef208632-7405-4df1-98f7-f7b872af6fa7","2022-04-12T14:47:38.9598685Z","android","3870","T-Mobile","t-mobile"
"20220412_14_46","e02285e6-5983-4f8e-be16-b1f1e6a1b854","2022-04-12T14:47:39.0706404Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","2796136c-45da-4eaf-80e7-2b1b7a36b964","2022-04-12T14:47:38.7165131Z","ios","3868","XP","t-mobile"
"20220412_14_46","a8b0de7d-7683-454e-b62c-e4e65b2a88f0","2022-04-12T14:47:39.2946522Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_46","09883b02-fdb6-4ef7-aa9c-0c2dfa71b6b6","2022-04-12T14:47:39.5110933Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_46","44b00959-52c3-43c1-9faa-076f5fa290d7","2022-04-12T14:47:39.3090594Z","android","3868","T-Mobile","t-mobile"
"20220412_14_46","d7f71bda-7a2f-4a66-9be3-6839f825d2dc","2022-04-12T14:47:39.8250756Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_46","ed155c38-721a-4ab4-9965-7b851813affb","2022-04-12T14:47:40.3735292Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_46","c152d81f-fd26-4965-acc8-3079ba43b2e7","2022-04-12T14:47:40.9881633Z","ios","3868","T-Mobile","t-mobile"
